DAPI_Intensity,pyrP_Intenisty,ssaA_Intenisty,pbuX_Intenisty
45982.00,12953.00,5037.00,9524.00
58642.00,13747.00,5760.00,11832.00
51638.00,14007.00,6116.00,8263.00
78994.00,14504.00,5778.00,12668.00
52591.00,13530.00,6047.00,9100.00
48483.00,13868.00,6328.00,8551.00
46482.00,13433.00,5435.00,9475.00
59684.00,13573.00,5266.00,12456.00
42402.00,13046.00,5306.00,8060.00
78576.00,14081.00,5549.00,13319.00
54711.00,14401.00,5827.00,8282.00
73847.00,14008.00,5576.00,7263.00
45976.00,12970.00,5075.00,7040.00
46208.00,13250.00,5969.00,7609.00
58042.00,14590.00,5352.00,10593.00
59412.00,13938.00,6931.00,8346.00
51900.00,13680.00,6072.00,10575.00
70236.00,14018.00,7087.00,12180.00
65696.00,14157.00,5374.00,12784.00
58258.00,13834.00,5715.00,9685.00
76824.00,13942.00,5700.00,9478.00
65991.00,13886.00,5714.00,10449.00
40234.00,13232.00,5104.00,7209.00
45284.00,13974.00,5616.00,8274.00
69911.00,13559.00,6887.00,12151.00
55469.00,13770.00,6969.00,8283.00
56103.00,13680.00,5479.00,7776.00
48622.00,15348.00,5500.00,7185.00
41004.00,14259.00,4982.00,5905.00
60100.00,28676.00,20193.00,6588.00
51328.00,15095.00,7256.00,9375.00
52662.00,13330.00,5402.00,9612.00
42100.00,13477.00,6740.00,6558.00
48973.00,14167.00,5363.00,11850.00
66327.00,14590.00,5322.00,12005.00
48562.00,13145.00,5460.00,9808.00
58375.00,13699.00,6128.00,8239.00
59540.00,13717.00,5611.00,10055.00
41597.00,13760.00,5451.00,6402.00
56855.00,13129.00,6515.00,9913.00
50869.00,13660.00,5448.00,8199.00
61269.00,14830.00,5992.00,9438.00
57932.00,13815.00,5597.00,9962.00
78827.00,14577.00,10252.00,13528.00
47722.00,13646.00,5312.00,7726.00
48313.00,13514.00,5284.00,9948.00
49034.00,13434.00,5862.00,9267.00
52866.00,13890.00,5454.00,8611.00
44734.00,13546.00,5525.00,7694.00
38694.00,12994.00,6034.00,8741.00
43631.00,14973.00,6542.00,9016.00
45383.00,13254.00,5621.00,8138.00
44351.00,13181.00,12158.00,7289.00
49817.00,13530.00,5502.00,6988.00
56661.00,13318.00,5958.00,10363.00
56872.00,13921.00,5675.00,10927.00
44434.00,13246.00,7968.00,8308.00
45699.00,12992.00,5212.00,9763.00
107941.00,14882.00,6564.00,13736.00
56401.00,13524.00,5433.00,10863.00
51862.00,13343.00,5357.00,9102.00
50373.00,13765.00,5302.00,7665.00
57711.00,13991.00,6085.00,11102.00
76718.00,13481.00,5479.00,15516.00
72058.00,14600.00,12905.00,16013.00
56279.00,13779.00,5583.00,15846.00
62023.00,13460.00,5289.00,7446.00
51840.00,13989.00,6030.00,10498.00
41108.00,12740.00,5947.00,8633.00
54939.00,13304.00,6359.00,11671.00
47789.00,13640.00,5183.00,8099.00
77428.00,15138.00,8461.00,10549.00
56345.00,13499.00,5127.00,8409.00
60376.00,13604.00,5579.00,8944.00
78031.00,18501.00,5742.00,11194.00
43911.00,13565.00,5145.00,10302.00
49732.00,12951.00,5410.00,9931.00
51003.00,13822.00,5561.00,9029.00
43231.00,13307.00,44092.00,6795.00
80434.00,14011.00,6174.00,10222.00
50254.00,26826.00,5283.00,9953.00
43187.00,13165.00,5631.00,7731.00
51680.00,13702.00,5619.00,7362.00
67805.00,14318.00,5991.00,10635.00
44139.00,13030.00,6031.00,10584.00
67623.00,15079.00,6195.00,12485.00
48426.00,13378.00,8346.00,8400.00
46942.00,12493.00,6113.00,7965.00
57325.00,13425.00,5470.00,7640.00
46390.00,13123.00,7872.00,8027.00
52389.00,14057.00,5752.00,8109.00
58376.00,14207.00,5434.00,12837.00
55975.00,14029.00,5319.00,9603.00
46933.00,13054.00,5354.00,8154.00
60744.00,13845.00,5234.00,10192.00
55003.00,13734.00,5746.00,10232.00
43476.00,13132.00,6246.00,9496.00
62888.00,13852.00,5957.00,9596.00
50383.00,13648.00,5589.00,10785.00
53592.00,13447.00,5924.00,9445.00
65818.00,14141.00,5860.00,10898.00
42136.00,13148.00,5518.00,7588.00
54951.00,13754.00,5250.00,9301.00
50526.00,13595.00,5186.00,8710.00
59404.00,13675.00,5647.00,10427.00
44061.00,13546.00,6178.00,8443.00
55644.00,13338.00,6650.00,9128.00
46280.00,13355.00,5691.00,8464.00
51888.00,13656.00,5611.00,11402.00
61472.00,13884.00,5572.00,10220.00
49434.00,13162.00,5331.00,9498.00
54411.00,13959.00,5364.00,7047.00
65507.00,13278.00,7171.00,8059.00
54438.00,13019.00,5455.00,7963.00
49895.00,13694.00,6038.00,11160.00
55929.00,12916.00,6019.00,8024.00
54408.00,13542.00,5425.00,9935.00
41244.00,13159.00,6277.00,10275.00
87894.00,15609.00,7269.00,17922.00
86663.00,14815.00,6443.00,14055.00
50703.00,13170.00,5406.00,8395.00
60053.00,15233.00,5496.00,13566.00
56897.00,14521.00,6012.00,10572.00
65799.00,13846.00,5523.00,7345.00
40733.00,13391.00,6472.00,11185.00
55091.00,13023.00,5316.00,8958.00
49829.00,13157.00,5524.00,10436.00
47401.00,14012.00,5518.00,7256.00
56876.00,13505.00,5544.00,10392.00
67376.00,16781.00,5906.00,7144.00
39390.00,13607.00,6985.00,13225.00
64893.00,12945.00,5130.00,8765.00
51430.00,14138.00,6172.00,10307.00
52598.00,14141.00,7813.00,11026.00
73789.00,14810.00,7033.00,10800.00
48827.00,13157.00,5283.00,9698.00
42466.00,13079.00,5923.00,9438.00
44811.00,13295.00,5831.00,8932.00
44589.00,13549.00,5213.00,7514.00
68580.00,13822.00,6010.00,11326.00
61859.00,13556.00,5283.00,8948.00
51606.00,13205.00,10184.00,9049.00
81980.00,14017.00,6222.00,11815.00
72526.00,17312.00,6053.00,7033.00
59818.00,14695.00,5246.00,9901.00
44093.00,13897.00,5718.00,9538.00
50740.00,12980.00,5157.00,7943.00
50235.00,13603.00,5328.00,10524.00
46790.00,12958.00,5533.00,8572.00
66409.00,13655.00,5837.00,10824.00
41218.00,12842.00,5325.00,9804.00
46609.00,13077.00,5146.00,6094.00
68506.00,13789.00,5537.00,11210.00
57474.00,13310.00,5217.00,11823.00
75566.00,14511.00,5664.00,9543.00
55818.00,13796.00,7347.00,11677.00
53350.00,14069.00,6550.00,9337.00
43030.00,12980.00,5092.00,9421.00
45517.00,12429.00,5230.00,8766.00
57269.00,13924.00,5871.00,11625.00
101894.00,16071.00,7062.00,12404.00
53706.00,13967.00,5216.00,9304.00
42773.00,13177.00,5148.00,7053.00
44257.00,14114.00,5687.00,8303.00
62495.00,14864.00,6655.00,8400.00
43545.00,13259.00,5248.00,6237.00
61011.00,13632.00,5453.00,9580.00
49975.00,13605.00,5881.00,11686.00
43579.00,13091.00,5446.00,6860.00
55950.00,13688.00,5039.00,7165.00
43215.00,13144.00,5175.00,9869.00
74752.00,14506.00,5432.00,10055.00
48763.00,13237.00,6587.00,9858.00
45940.00,13226.00,5360.00,10747.00
50082.00,13107.00,5453.00,8264.00
57717.00,13703.00,5785.00,10038.00
67013.50,13979.00,5636.00,11226.00
76343.00,14701.00,6655.00,14196.00
46645.00,13587.00,5500.00,11827.00
55227.00,13453.00,5686.00,7906.00
44439.00,13078.00,6703.00,8169.00
49440.00,13272.00,6182.00,7098.00
58091.00,13607.00,5708.00,8426.00
56053.00,13707.00,5166.00,8610.00
49579.00,13717.00,5201.00,7741.00
52238.00,12706.00,5198.00,8350.00
48424.00,12608.00,5301.00,8063.00
76031.00,14620.00,6421.00,9558.00
73813.00,14652.00,5725.00,15852.00
42904.00,12829.00,5276.00,9906.00
48833.00,13734.00,5246.00,6997.00
58908.00,13209.00,5560.00,11606.00
48004.00,13360.00,5234.00,8160.00
54478.00,12850.00,6170.00,9265.00
51562.00,13580.00,5607.00,8093.00
56005.00,13886.00,5234.00,7699.00
53957.00,14142.00,5737.00,12121.00
50940.00,13106.00,5472.00,9219.00
49665.00,13368.00,5637.00,8152.00
48641.00,13326.00,6031.00,6859.00
72149.00,13774.00,6368.00,9755.00
41508.00,13113.00,6653.00,10487.00
53295.00,13470.00,6017.00,8540.00
56179.00,13812.00,6109.00,8197.00
53926.00,13636.00,5592.00,10686.00
55491.00,13548.00,8096.00,11067.00
53866.00,13642.00,5460.00,11323.00
43077.00,13305.00,5323.00,8923.00
94622.00,15026.00,7403.00,17277.00
46970.00,13833.00,5572.00,10676.00
64638.00,15043.00,8317.00,8974.00
43848.00,13741.00,7220.00,9033.00
46919.00,13501.00,5723.00,8651.00
58148.00,13484.00,5915.00,10757.00
84339.00,15521.00,5461.00,12183.00
49421.00,13350.00,5891.00,7271.00
44044.00,12807.00,5004.00,7193.00
52465.00,13669.00,5467.00,9842.00
49983.00,13914.00,5524.00,8966.00
57837.00,14286.00,5617.00,9527.00
67594.00,37888.00,8125.00,9068.00
45178.00,13256.00,8748.00,7927.00
48426.00,13685.00,5189.00,10517.00
60819.00,13776.00,6113.00,12185.00
49387.00,13197.00,5071.00,8965.00
55942.00,13469.00,5208.00,8965.00
66249.00,13647.00,7719.00,9334.00
48760.00,13364.00,5917.00,8836.00
53365.00,14361.00,9683.00,7755.00
45903.00,13347.00,6403.00,7736.00
50453.00,13286.00,5166.00,9458.00
62041.00,14138.00,6219.00,10916.00
49534.00,13547.00,5524.00,9047.00
51695.00,13707.00,6013.00,11142.00
65214.00,14843.00,8790.00,12540.00
48317.00,13310.00,5442.00,8829.00
42828.00,12707.00,5136.00,7952.00
49862.00,13241.00,5344.00,8627.00
52157.00,13512.00,5621.00,10552.00
44737.00,13814.00,9900.00,6865.00
41125.00,13407.00,8461.00,9912.00
50081.00,14159.00,6660.00,10698.00
51044.00,12964.00,5611.00,10024.00
52154.00,13323.00,5160.00,9339.00
57318.00,14425.00,6123.00,10635.00
51533.00,13710.00,5590.00,8590.00
56192.00,13752.00,5615.00,8825.00
49674.00,13639.00,5789.00,10793.00
42598.00,13539.00,5213.00,7816.00
63802.00,13915.00,7199.00,8941.00
59241.00,14177.00,7052.00,9578.00
40543.00,13538.00,5168.00,9778.00
58106.00,13709.00,6248.00,9391.00
50761.00,13820.00,5503.00,8416.00
52917.00,13257.00,5986.00,9765.00
61722.00,13869.00,5906.00,8563.00
51971.00,13668.00,5256.00,9887.00
45071.00,13003.00,5612.00,8790.00
58375.00,13642.00,5984.00,7851.00
56190.00,13736.00,6967.00,10147.00
51111.00,13254.00,5706.00,11636.00
49737.00,13877.00,7396.00,12495.00
45769.00,12938.00,5159.00,6571.00
60422.00,13501.00,5500.00,10287.00
39507.00,12978.00,9767.00,9951.00
42618.00,15852.00,6362.00,6996.00
49598.00,13569.00,5533.00,9965.00
55392.00,14059.00,5491.00,7423.00
74578.00,14320.00,6713.00,11400.00
46613.00,13693.00,5233.00,9966.00
43517.00,12482.00,7052.00,5970.00
40505.00,13614.00,5234.00,6863.00
54216.00,13922.00,5495.00,12556.00
86257.00,14233.00,5543.00,10045.00
47323.00,13212.00,5314.00,8565.00
78585.00,14274.00,5852.00,12126.00
50110.00,13676.00,5428.00,9620.00
40420.00,13003.00,5854.00,8657.00
50360.00,13430.00,5506.00,10221.00
52642.00,13646.00,5824.00,8848.00
58836.00,13711.00,6166.00,8194.00
50603.00,13178.00,5554.00,11524.00
60898.00,13438.00,14372.00,7750.00
49793.00,14234.00,6317.00,8926.00
69220.00,14401.00,7883.00,10327.00
46128.00,13608.00,6010.00,9865.00
44506.00,13222.00,6529.00,7541.00
65721.00,14116.00,5466.00,7854.00
60180.00,14110.00,9198.00,7343.00
76057.00,14968.00,6040.00,12895.00
50975.00,13754.00,5746.00,9857.00
47154.00,13518.00,5984.00,10231.00
64673.00,14627.00,6116.00,11911.00
51381.00,13378.00,6806.00,10510.00
49742.00,13956.00,5886.00,10566.00
73507.00,14430.00,6579.00,11626.00
81590.00,14469.00,6063.00,9378.00
48406.00,12719.00,5499.00,8877.00
44371.00,12941.00,6311.00,7536.00
49314.00,13290.00,5675.00,8602.00
54696.00,13552.00,5188.00,9643.00
43373.00,13607.00,5166.00,8160.00
55821.00,13697.00,5612.00,9160.00
47938.00,13317.00,6132.00,11440.00
78607.00,14276.00,6021.00,13229.00
52844.00,13755.00,5433.00,9843.00
57298.00,13254.00,5461.00,10886.00
58185.00,13974.00,5566.00,8923.00
46844.00,13475.00,6666.00,9761.00
51014.00,13331.00,5720.00,8061.00
77423.00,15560.00,6971.00,12894.00
39202.00,13037.00,5057.00,5698.00
49619.00,13851.00,5851.00,9966.00
50378.00,12966.00,5582.00,6729.00
51849.00,13619.00,5619.00,8174.00
102073.00,15531.00,8488.00,14569.00
49501.00,12889.00,6875.00,8765.00
53187.00,13379.00,6486.00,8799.00
61546.00,13912.00,5339.00,7613.00
47479.00,13575.00,7656.00,10712.00
58105.00,13177.00,5707.00,10106.00
49412.00,12920.00,5259.00,8123.00
60876.00,33494.00,13083.00,8301.00
69388.50,13599.00,5279.00,10128.00
91856.00,15478.00,6198.00,14650.00
76500.00,15409.00,7819.00,12308.00
50070.00,13411.00,6000.00,9500.00
49707.00,13428.00,5338.00,7127.00
63527.00,14032.00,5776.00,7773.00
37926.00,12362.00,5271.00,7783.00
41450.00,12857.00,5946.00,10468.00
53983.00,13395.00,5266.00,9088.00
52230.00,14289.00,6829.00,9857.00
39144.00,13352.00,5013.00,8194.00
59076.00,15341.00,5762.00,11996.00
48442.00,15443.00,5088.00,10288.00
41218.00,12671.00,5109.00,8797.00
51402.00,13237.00,5330.00,8475.00
45928.00,12649.00,5280.00,7994.00
51408.00,13418.00,5808.00,7369.00
40479.00,13359.00,7335.00,11196.00
50624.00,13566.00,5724.00,8377.00
69109.00,14790.00,7698.00,14008.00
40057.00,13408.00,6608.00,8311.00
56701.00,13468.00,5707.00,9003.00
39019.00,12626.00,5603.00,9628.00
41775.00,13318.00,5470.00,8479.00
41245.00,13342.00,5896.00,8149.00
59121.00,13980.00,6610.00,9717.00
66224.00,13403.00,7154.00,10246.00
50960.00,12966.00,5951.00,8067.00
54451.00,13115.00,5336.00,12283.00
56329.00,13572.00,7740.00,10528.00
74896.00,14559.00,6039.00,12456.00
55350.00,13324.00,5255.00,10219.00
47482.00,14415.00,5055.00,5850.00
47586.00,12776.00,5517.00,8323.00
61471.00,13971.00,5501.00,14537.00
50705.00,13856.00,5169.00,11351.00
42087.00,13018.00,5816.00,6801.00
49053.00,13174.00,5139.00,8150.00
56616.00,13209.00,5215.00,8854.00
69461.00,20009.00,8959.00,20538.00
58561.00,13736.00,6071.00,9377.00
48849.00,13297.00,5739.00,10142.00
57887.00,13538.00,6682.00,9420.00
41730.00,12857.00,5780.00,9853.00
48139.00,14593.00,6365.00,8820.00
40121.00,12292.00,5157.00,8686.00
62234.00,14627.00,7744.00,11387.00
67831.00,14002.00,5388.00,9704.00
43994.00,13779.00,5360.00,8352.00
39996.00,12836.00,6148.00,7764.00
66080.00,14424.00,5941.00,7521.00
48263.00,14604.00,5868.00,10309.00
48176.00,13159.00,5202.00,9041.00
45600.00,13277.00,5003.00,8419.00
48549.00,13476.00,6861.00,8411.00
47883.00,13573.00,6248.00,12566.00
59519.00,13398.00,8022.00,7611.00
55220.00,13663.00,5600.00,9893.00
52164.00,14043.00,5362.00,13987.00
47163.00,13456.00,5308.00,11094.00
44627.00,13166.00,5857.00,6815.00
55842.00,14188.00,7215.00,8353.00
73070.00,14667.00,6370.00,10263.00
48884.00,13923.00,5812.00,8137.00
42285.00,13401.00,5409.00,11550.00
55211.00,13714.00,6081.00,8170.00
49765.00,13159.50,5460.00,9596.00
60244.00,14520.00,6285.00,9108.00
50354.00,14066.00,5230.00,10310.00
38970.00,13351.00,7205.00,10399.00
47479.00,14055.00,5115.00,9999.00
50100.00,13081.00,5365.00,9432.00
50589.00,13762.00,6189.00,10213.00
46152.00,13790.00,5274.00,8177.00
50024.00,13254.00,6697.00,7589.00
49858.00,13420.00,5140.00,7642.00
60406.00,14024.00,7111.00,8587.00
56088.00,13663.00,5782.00,10685.00
52779.00,13920.00,6772.00,9732.00
56125.00,13260.00,5286.00,10063.00
61082.00,14257.00,8615.00,11685.00
40905.00,13686.00,6030.00,11381.00
50565.00,13174.00,5188.00,8888.00
47854.00,14884.00,5452.00,7589.00
52389.00,13970.00,7941.00,10542.00
45623.00,14504.00,6806.00,8769.00
45758.00,13562.00,5306.00,7979.00
51573.00,13358.00,5546.00,8824.00
61268.00,13594.00,5617.00,12644.00
51211.00,14311.00,10657.00,8791.00
45451.00,13123.00,5550.00,8395.00
64560.00,14571.00,5514.00,10431.00
66874.00,14721.00,5607.00,8881.00
45195.00,12706.00,5267.00,9357.00
52756.00,13432.00,5527.00,8395.00
44517.00,13391.00,6996.00,8610.00
49616.00,13351.00,5797.00,8060.00
50573.00,13123.00,5426.00,9174.00
48413.00,13435.00,5571.00,7192.00
71687.00,14740.00,6137.00,8656.00
47053.00,13416.00,5455.00,9854.00
48368.00,13261.00,6020.00,8213.00
64040.00,13479.00,5368.00,10905.00
59535.00,14256.00,5851.00,8484.00
49972.00,14624.00,5802.00,9457.00
63090.00,14237.00,6160.00,9209.00
47318.00,13485.00,5752.00,7708.00
40901.00,12986.00,6937.00,9752.00
41893.00,13051.00,5200.00,7393.00
40884.00,13054.00,5250.00,6767.00
41096.00,13509.00,5132.00,9669.00
63901.00,13850.00,5932.00,9859.00
39626.00,13214.00,5836.00,8984.00
41378.00,13069.00,7185.00,10030.00
44274.00,12669.00,5287.00,8447.00
45170.00,13252.00,5166.00,7629.00
43630.00,13219.00,5217.00,7749.00
48120.00,13302.00,5903.00,9343.00
55781.00,14606.00,5748.00,6778.00
57853.00,13759.00,5539.00,12100.00
61084.00,14337.00,7574.00,11347.00
36658.00,12969.00,5420.00,9081.00
59319.00,13245.00,5304.00,9197.00
45455.00,13851.00,6366.00,8175.00
82204.00,14507.00,7304.00,13005.00
69583.00,14254.00,7871.00,12562.00
54537.00,13631.00,8885.00,10618.00
45571.00,13296.00,5596.00,8289.00
41079.00,13224.00,5130.00,6991.00
46048.00,13551.00,5091.00,9682.00
55782.00,14437.00,5800.00,8637.00
56724.00,14116.00,6764.00,10269.00
50061.50,13610.00,5225.00,9709.00
40421.00,14008.00,5305.00,8688.00
68930.00,14548.00,7781.00,12708.00
51826.00,15626.00,6013.00,10657.00
50926.00,13162.00,5671.00,7864.00
47043.00,13744.50,6736.00,8763.00
35404.00,15184.00,5207.00,5813.00
53767.00,19196.00,5425.00,9587.00
43828.00,13425.00,5307.00,9187.00
50860.00,14312.00,6410.00,7594.00
73636.00,14509.00,6576.00,16860.00
40621.00,13714.00,5539.00,8537.00
53493.00,13780.00,5499.00,9889.00
58779.00,16341.00,7134.00,11396.00
58520.00,13295.00,5435.00,11084.00
48035.00,13735.00,5490.00,7690.00
55476.00,14106.00,5493.00,10388.00
63662.00,13860.00,6225.00,8439.00
46010.00,14749.00,7611.00,8265.00
53227.00,13114.00,5799.00,6595.00
43773.00,13453.00,6343.00,8258.00
54145.00,14307.00,5700.00,9114.00
44942.00,13202.00,5782.00,8468.00
45255.00,13743.00,9035.00,7569.00
48247.00,13389.00,5855.00,9007.00
67582.00,14642.00,5596.00,9160.00
51118.00,14169.00,7375.00,10684.00
55722.00,13988.00,6619.00,10737.00
46975.00,13111.00,5225.00,7782.00
51757.00,12913.00,5324.00,10001.00
57639.00,14270.00,5883.00,10787.00
52241.00,13738.00,5422.00,11087.00
40181.00,12907.00,8054.00,7891.00
52282.00,13194.00,5133.00,8548.00
52134.00,13193.00,5288.00,8906.00
53799.00,13338.00,5297.00,8073.00
49989.00,13884.00,5269.00,10086.00
56496.00,13838.00,9679.00,12400.00
37820.00,13087.00,5260.00,8118.00
36243.00,13432.00,5417.00,5948.00
52085.00,13512.00,7352.00,8793.00
41201.00,13181.00,5524.00,8098.00
54803.00,13846.00,5418.00,8817.00
56727.00,13752.00,5328.00,9115.00
40326.00,13314.00,5519.00,8938.00
45663.00,14190.00,5990.00,8298.00
60029.00,13700.00,6934.00,9717.00
41510.00,13845.00,5293.00,7387.00
53438.00,13989.00,5434.00,9839.00
53018.00,12928.00,5274.00,9644.00
51471.00,13703.00,5659.00,9726.00
51948.00,14086.00,6096.00,10397.00
42825.00,12501.00,6217.00,9030.00
68773.00,14853.00,7171.00,10461.00
61420.00,13700.00,5817.00,11156.00
45022.00,13867.00,5673.00,10959.00
53928.00,13973.00,5631.00,9839.00
47835.00,12937.00,5302.00,8806.00
43984.00,13123.00,5448.00,7274.00
49246.00,13557.00,6342.00,8137.00
58796.00,14428.00,6329.00,8656.00
60028.00,13810.00,5406.00,10807.00
59256.00,12921.00,5269.00,10308.00
68277.00,14375.00,6077.00,11905.00
63209.00,13914.00,5477.00,13629.00
51650.00,14143.00,8004.00,10327.50
48981.00,13628.00,5425.00,7459.00
51454.00,13555.00,5520.00,9036.00
50904.00,14345.00,5736.00,8801.00
44628.00,13686.00,5744.00,9659.00
46948.00,13560.00,7059.00,7680.00
48646.00,13657.00,5581.00,8665.00
49955.00,13593.00,5634.00,13252.00
43777.00,13037.00,6182.00,11695.00
48480.00,13735.00,7479.00,10129.00
46134.00,13729.00,6015.00,12312.00
38722.00,13390.00,5293.00,7842.00
45039.00,13790.00,5615.00,9547.00
43315.00,13168.00,5409.50,7444.00
43408.00,13120.00,5019.00,8005.00
38144.00,13056.00,5877.00,8780.00
62514.00,13931.00,5806.00,14170.00
46821.00,13462.00,5328.00,12902.00
45625.00,13407.00,5771.00,8915.00
48159.00,14446.00,5487.00,8623.00
56226.00,14157.00,5798.00,8271.00
49072.00,13072.00,5436.00,10830.00
46595.00,13266.00,5316.00,7014.00
71452.00,14456.00,7866.00,13191.00
74285.00,14039.00,5675.00,9122.00
44908.00,13567.00,5274.00,7217.00
40097.00,13231.00,5136.00,8129.00
52118.00,14231.00,5252.00,9978.00
43854.00,13601.00,6360.00,8409.00
55965.00,13749.00,6079.00,9989.00
39369.00,13116.00,5443.00,9506.00
69242.00,14102.00,5668.00,9766.00
52857.00,13390.00,6367.00,8246.00
42738.00,14235.00,5341.00,6968.00
75801.00,16431.00,6968.00,10941.00
66608.00,14506.00,5553.00,11368.00
37146.00,12828.00,5286.00,7523.00
47567.00,13791.00,5249.00,7507.00
46787.00,13636.00,6451.00,11531.00
56941.00,13756.00,5182.00,7286.00
43192.00,13565.00,5155.00,8331.00
59470.00,14438.00,5757.00,9624.00
58950.50,14139.00,5320.00,9449.00
52069.00,14775.00,5336.00,10289.00
45663.00,14129.00,5561.00,7702.00
54623.00,13811.00,5814.00,11532.00
41638.00,13203.00,5319.00,7543.00
41325.00,13242.00,6117.00,9014.00
56611.00,14730.00,7463.00,11180.00
42040.00,12966.00,5397.00,8392.00
58384.00,13516.00,5394.00,11559.00
58147.00,13522.00,5535.00,10421.00
68431.00,14087.00,7081.00,9896.00
59470.00,17481.00,5958.00,7430.00
50659.00,13397.00,6513.00,9413.00
